15284	1160	1
15284	11001	1
15284	5801	1
15284	5946	1
15284	11000	1
15285	4091	1
15285	6172	1
15285	629	1
15285	6170	1
15285	6171	1
15288	978	1
15288	221	1
15288	1693	1
15288	952	1
15288	4510	1
15288	929	1
15288	12	1
15288	303	1
15288	470	1
15292	6459	1
15292	2501	1
15292	104	1
15292	87	1
15292	1133	1
15292	92	1
15292	9834	1
15292	393	1
15292	282	1
11930	986	1
11930	2840	1
11930	5071	1
11930	950	1
15298	7588	1
15298	4608	1
15298	12517	1
15298	1573	1
8444	3553	1
8444	444	1
8444	268	1
8444	2660	1
8444	503	1
8444	223	1
8444	3364	1
8444	9410	1
8444	6188	1
8444	23	1
8444	1953	1
8444	11109	1
8444	1	1
8444	495	1
8444	228	1
8444	1515	1
8444	6034	1
8444	261	1
8444	2010	1
8444	329	1
8444	2477	1
8444	3970	1
12079	1092	1
12079	1830	1
12079	446	1
12079	4167	1
12079	4168	1
12079	8	1
12079	2353	1
12079	3650	1
5902	4838	1
5902	55	1
5902	374	1
5902	124	1
5902	93	1
5902	9475	1
5902	9979	1
5902	3011	1
5902	3448	1
5902	7482	1
5902	1041	1
5902	3000	1
5902	122	1
5902	1428	1
5902	3139	1
5902	596	1
5902	3118	1
5902	1876	1
5902	3584	1
5902	2497	1
5902	1018	1
5902	1165	1
5902	8	1
5902	1324	1
14705	570	1
14705	1734	1
14705	78	1
12070	446	1
12070	1092	1
12070	1436	1
12070	835	1
12059	1584	1
12059	3383	1
12059	1125	1
12086	4294	1
12086	1112	1
12086	1478	1
12086	468	1
12086	2098	1
12086	8103	1
12086	188	1
12084	2098	1
12084	468	1
12084	1331	1
12084	181	1
12084	188	1
12084	1112	1
12084	8500	1
12084	1751	1
12020	8896	1
12020	1331	1
12020	2098	1
12020	3120	1
12020	12084	1
12020	12086	1
4294	2098	1
4294	1112	1
4294	188	1
4294	181	1
12012	270	1
12012	3392	1
12012	5022	1
12053	159	1
12053	1473	1
12053	1085	1
12053	1899	1
12053	13	1
12053	34	1
12053	163	1
12052	1220	1
12052	69	1
12052	220	1
12052	9020	1
12052	4649	1
12052	1416	1
12052	555	1
12048	759	1
12048	721	1
12048	1578	1
12048	188	1
12048	1976	1
12047	681	1
12047	220	1
12047	3863	1
12045	1375	1
12045	672	1
12044	2920	1
12044	3706	1
12044	2902	1
12044	721	1
12044	12048	1
12044	3863	1
12044	559	1
12044	595	1
9020	9497	1
9020	12037	1
9020	69	1
9020	1220	1
9020	8824	1
9020	2251	1
9020	220	1
9020	61	1
9020	555	1
9020	1416	1
9020	3416	1
11782	555	1
11782	1864	1
11782	230	1
11782	432	1
11782	433	1
11782	3359	1
11782	1297	1
11782	5194	1
11782	70	1
11782	7654	1
11782	1972	1
11782	675	1
11782	183	1
11782	4462	1
11782	2519	1
11782	220	1
11782	688	1
11782	69	1
11782	3643	1
2920	759	1
2920	721	1
2920	228	1
2920	595	1
2920	1578	1
3706	721	1
3706	468	1
3706	672	1
3706	595	1
3706	1578	1
3706	188	1
11776	979	1
11776	996	1
11776	1375	1
11776	7906	1
11776	672	1
11776	12045	1
11776	2859	1
2902	12044	1
2902	672	1
2902	2298	1
2902	181	1
14684	179	1
14684	5289	1
14684	6756	1
14685	35	1
14685	31	1
11792	4089	1
11792	11787	1
11726	173	1
11726	8496	1
11726	1714	1
8496	173	1
8496	51	1
8496	1714	1
8500	8438	1
8500	4294	1
8500	2098	1
8500	1112	1
8500	188	1
8500	468	1
8500	11026	1
8500	3869	1
8500	1751	1
11883	979	1
11883	1185	1
11883	130	1
11883	1096	1
11883	168	1
11883	2489	1
11883	1158	1
11883	4836	1
11883	5660	1
5660	337	1
5660	1158	1
5660	1096	1
5641	979	1
5641	996	1
5641	130	1
5641	2902	1
5641	2966	1
5641	3513	1
5641	1375	1
5641	2359	1
5641	672	1
5641	2859	1
14725	77	1
14725	1003	1
14725	11652	1
14725	1599	1
14725	756	1
14725	1073	1
14725	2574	1
11829	3864	1
11829	141	1
11829	6452	1
11829	4	1
11829	1384	1
11829	109	1
11829	1602	1
11829	1039	1
11829	106	1
11829	1858	1
11829	7031	1
11829	2207	1
11829	2047	1
11829	1210	1
11829	3767	1
11829	1797	1
14726	445	1
14726	1299	1
14726	3368	1
14726	1125	1
14726	460	1
14726	1616	1
14726	54	1
14726	22	1
14727	445	1
14727	1299	1
14727	8962	1
14727	3368	1
14727	1125	1
14727	460	1
14727	67	1
14727	54	1
14727	58	1
14728	1299	1
14728	11818	1
14728	1125	1
14728	460	1
14728	3826	1
14728	523	1
14728	54	1
14728	133	1
14728	1346	1
11818	460	1
11818	445	1
11818	3368	1
11818	1125	1
11817	148	1
14751	674	1
14751	1911	1
14590	2	1
14590	10109	1
14598	1982	1
14598	81	1
14598	523	1
14598	659	1
14598	1941	1
14598	2931	1
14598	1298	1
14599	3293	1
14599	1385	1
14599	296	1
14599	1184	1
14599	2838	1
14599	765	1
14599	565	1
14599	349	1
14599	1087	1
14604	13496	1
14604	1768	1
14605	3215	1
14605	2798	1
14609	213	1
14609	291	1
13884	485	1
13884	9337	1
13883	3753	1
13883	7675	1
14611	102	1
14611	4218	1
14611	2600	1
14611	2225	1
14611	1700	1
14611	9553	1
14611	9488	1
14611	13819	1
14611	272	1
14611	1990	1
14612	1510	1
14612	168	1
14612	256	1
14612	1096	1
14612	1097	1
14612	531	1
14613	14087	1
14562	65	1
14562	6254	1
14562	1661	1
14562	4795	1
14562	33	1
14562	901	1
14562	1571	1
14562	2491	1
14562	2281	1
14562	1716	1
14562	1815	1
14566	11328	1
14567	677	1
14569	4980	1
14569	1740	1
14001	9331	1
14001	14000	1
14001	4642	1
14001	3078	1
14001	1660	1
14000	14001	1
14000	9331	1
14000	3078	1
14000	388	1
14000	1660	1
9331	4642	1
9331	3078	1
9331	388	1
9331	1660	1
9331	1	1
14573	677	1
14573	1106	1
14573	1327	1
14574	5398	1
14576	10664	1
14576	10665	1
14578	632	1
14578	2549	1
14578	5426	1
14579	452	1
14579	51	1
14580	3065	1
14580	2340	1
14582	97	1
14582	2428	1
14582	802	1
14582	219	1
14582	566	1
14582	982	1
14582	1163	1
14583	11595	1
14583	1428	1
14029	6073	1
14027	102	1
14027	4815	1
14027	864	1
14027	243	1
14027	12234	1
14027	6299	1
14027	3890	1
14027	5179	1
14027	272	1
14027	1610	1
14027	40	1
14027	2818	1
14025	14032	1
14025	2900	1
14018	97	1
14018	8	1
14018	584	1
14018	3000	1
14018	3095	1
14642	478	1
14644	1113	1
14644	552	1
14644	478	1
14644	12545	1
14644	12546	1
14644	3853	1
14644	1952	1
14644	5130	1
14644	22	1
14644	47	1
14644	3058	1
13953	13252	1
13953	2289	1
7446	1467	1
7446	5598	1
5598	1467	1
5598	7446	1
13980	2000	1
13977	13980	1
13977	13972	1
13972	3098	1
13972	13267	1
14662	66	1
13744	2	1
13744	13664	1
14663	969	1
14663	2488	1
14663	7888	1
14663	2364	1
14664	14075	1
14615	6651	1
14615	4829	1
14615	2967	1
14615	165	1
14615	11215	1
14615	969	1
14615	7225	1
14615	155	1
14616	969	1
14616	107	1
14616	5362	1
14616	5	1
14616	170	1
14616	1	1
14618	6003	1
14618	11138	1
14618	6010	1
14618	1239	1
14618	6011	1
14618	2299	1
14618	2868	1
14618	1497	1
14618	1414	1
14618	1399	1
14618	2963	1
14618	9016	1
14618	3083	1
13673	6003	1
13673	1414	1
13673	2299	1
13673	2963	1
13673	3323	1
13673	6011	1
13673	1497	1
13673	2332	1
13673	1399	1
13673	799	1
13673	3083	1
13664	2	1
13664	8207	1
13664	6995	1
14626	1836	1
14626	974	1
14626	227	1
14626	31	1
14626	3812	1
14626	674	1
14627	9145	1
14627	974	1
14627	227	1
14627	5096	1
7641	2769	1
13820	1359	1
13820	485	1
13820	7541	1
13820	507	1
13820	2769	1
13820	679	1
13820	165	1
13820	895	1
13820	2778	1
13820	5496	1
14631	1172	1
14631	12146	1
14631	1173	1
14631	399	1
14631	2356	1
14631	679	1
14631	4801	1
14631	485	1
14635	3454	1
14635	2798	1
14635	2364	1
13847	2174	1
13847	824	1
13847	814	1
13847	8345	1
13847	20	1
13847	10888	1
13847	1794	1
13847	1046	1
13836	66	1
13836	407	1
13836	1536	1
7541	895	1
7541	3454	1
7541	507	1
7541	165	1
7541	170	1
7541	2769	1
13826	5	1
14921	2682	1
14921	172	1
13765	13436	1
13765	13762	1
13765	8592	1
13765	13332	1
13765	757	1
13765	5293	1
13765	7111	1
13765	132	1
13765	2665	1
13765	2116	1
13765	1398	1
13762	65	1
13762	1372	1
13762	252	1
13762	33	1
13762	310	1
13762	8692	1
13762	25	1
13762	12816	1
7111	1192	1
7111	5066	1
7111	132	1
7111	135	1
7111	141	1
7111	757	1
7111	241	1
7111	625	1
7111	8673	1
7111	59	1
7111	2116	1
7111	1398	1
13750	80	1
13750	14	1
13750	804	1
13750	3502	1
13750	365	1
13750	2157	1
13750	751	1
13750	20	1
13750	10	1
7130	10	1
7130	1007	1
7130	3502	1
7130	2157	1
13787	80	1
13787	4228	1
13787	14	1
13787	13750	1
13787	804	1
13787	3502	1
13787	365	1
13787	113	1
13787	145	1
13787	1546	1
13787	112	1
13787	20	1
13787	751	1
13787	10	1
13787	7130	1
14936	6345	1
14936	33	1
14936	65	1
14938	1799	1
14938	5204	1
14938	9438	1
14938	7693	1
14938	474	1
14938	2182	1
14938	4720	1
14938	966	1
14938	2585	1
14938	542	1
14938	47	1
14940	1833	1
14940	24	1
14940	14	1
14940	1949	1
14940	4049	1
14940	72	1
14940	644	1
14940	367	1
14940	376	1
14940	1794	1
14941	1833	1
14941	24	1
14941	14	1
14941	1949	1
14941	4049	1
14941	367	1
14941	10	1
14941	560	1
14941	1312	1
14941	1794	1
14942	4251	1
14942	173	1
14246	7394	1
14246	4581	1
14246	1550	1
14246	4521	1
14246	8945	1
14246	2168	1
14246	8432	1
14892	118	1
14895	2430	1
14895	1206	1
14895	681	1
14895	220	1
14895	8161	1
14895	489	1
14895	13488	1
14896	2567	1
14896	2053	1
14896	4608	1
14896	8029	1
14896	5106	1
14896	6998	1
14897	6244	1
14897	4882	1
14897	9144	1
14897	24	1
14897	11973	1
14898	4774	1
14898	1614	1
14898	1255	1
14898	10273	1
14898	114	1
14284	979	1
14284	1375	1
14284	130	1
14284	996	1
14904	65	1
14904	33	1
14904	6290	1
14904	56	1
14275	6290	1
14275	65	1
14095	11500	1
14908	67	1
14908	4224	1
14908	18	1
14908	1155	1
14909	5144	1
14909	2832	1
14909	56	1
14909	5870	1
14909	5504	1
14909	5558	1
14909	1364	1
14909	2561	1
14909	1920	1
14910	2426	1
14910	6652	1
14910	3258	1
14910	6654	1
14910	6653	1
14910	3260	1
14910	1019	1
14911	2426	1
14911	1194	1
14911	6654	1
14911	6653	1
14912	6653	1
14912	3260	1
14053	4886	1
14053	5938	1
14053	4751	1
14053	36	1
14053	2478	1
14051	988	1
14051	6162	1
14051	825	1
14051	849	1
14051	1722	1
14051	1263	1
14051	153	1
14051	1147	1
14051	1231	1
14051	41	1
14051	171	1
14046	159	1
14046	910	1
14046	1473	1
14045	1223	1
14045	2181	1
14045	1473	1
14045	1899	1
14045	34	1
14045	441	1
14044	856	1
14044	6361	1
14044	1127	1
14044	1190	1
14044	1642	1
14044	1777	1
14044	572	1
14044	947	1
14076	2063	1
14076	678	1
14076	75	1
14076	88	1
14074	1211	1
14074	28	1
14074	142	1
14074	1003	1
14074	1048	1
14074	4101	1
14074	1129	1
14917	202	1
14917	2829	1
14918	2434	1
14918	14235	1
14918	4336	1
14918	7268	1
14918	292	1
14918	14233	1
14979	543	1
14979	6454	1
14979	255	1
14979	1150	1
14132	3946	1
14132	551	1
14987	1108	1
14987	8371	1
14988	10457	1
14988	8330	1
14988	10421	1
14988	9072	1
14988	8335	1
14988	4393	1
14988	9469	1
14988	929	1
14988	3384	1
14988	6859	1
14988	303	1
14988	9694	1
14988	470	1
14988	1563	1
8068	552	1
8068	6457	1
8068	8220	1
8068	4194	1
8068	3121	1
8068	736	1
8068	6578	1
8068	4066	1
8068	2119	1
8068	1659	1
14995	3522	1
14995	152	1
14117	7735	1
14117	1913	1
14117	7717	1
14117	1581	1
14117	2817	1
14117	3101	1
14064	12361	1
14064	12189	1
14064	493	1
14064	6339	1
14064	13325	1
14068	7730	1
14068	3250	1
14068	493	1
14949	134	1
14949	1072	1
14266	819	1
14266	657	1
14266	1863	1
14266	3766	1
14266	588	1
14266	114	1
14266	4380	1
14266	8150	1
14266	2985	1
14266	4200	1
14266	8719	1
14266	7283	1
14266	5539	1
14266	4096	1
14266	3349	1
14266	664	1
14266	3557	1
14266	414	1
5539	1932	1
5539	5416	1
5539	815	1
14307	3557	1
14307	3560	1
14307	4707	1
14964	775	1
14964	10091	1
14964	1810	1
14192	1932	1
14192	549	1
14192	2617	1
14192	7617	1
14192	12260	1
14192	1196	1
14192	9582	1
14192	1295	1
14192	4711	1
14192	1966	1
14192	5925	1
14192	3526	1
14192	3477	1
14192	576	1
14192	5856	1
14192	903	1
14192	4	1
14192	1955	1
14192	812	1
14192	815	1
14192	6209	1
14192	12264	1
14192	5492	1
14192	4493	1
14255	5463	1
14255	2978	1
14970	7918	1
14970	5394	1
14970	1517	1
14970	18	1
14970	3198	1
14970	7968	1
14970	7891	1
14970	11363	1
14970	7029	1
14970	7024	1
14970	5364	1
14970	11364	1
14971	648	1
14971	12383	1
14971	2776	1
13141	1180	1
7807	1668	1
7807	1180	1
14814	2423	1
14814	12757	1
14817	1175	1
14817	2257	1
14817	4186	1
14817	2005	1
14817	160	1
14817	4240	1
14820	6095	1
14822	13768	1
14822	9010	1
14822	5745	1
14822	11910	1
14822	11916	1
14822	11914	1
13166	4	1
13166	6	1
13098	236	1
13098	41	1
13097	28	1
13097	1418	1
13097	2710	1
13097	2473	1
13097	1933	1
13097	777	1
13097	1	1
13096	3599	1
13096	1584	1
13096	1609	1
13096	3409	1
13090	1584	1
13090	481	1
13090	4588	1
13090	331	1
13090	10288	1
13090	1116	1
14828	398	1
14828	897	1
14828	3889	1
14835	3189	1
13118	7522	1
13118	2610	1
13118	274	1
13118	7	1
13118	898	1
13118	2031	1
13118	7579	1
13114	444	1
13114	2415	1
13114	11956	1
13114	6001	1
13114	6835	1
13106	3212	1
13106	316	1
13106	2808	1
13106	4884	1
5046	326	1
5046	316	1
5046	1674	1
5046	3212	1
5046	1229	1
13105	210	1
13105	1007	1
13105	292	1
14787	2657	1
14787	926	1
14787	49	1
14787	6784	1
14787	2342	1
13241	5383	1
13241	7809	1
13241	5970	1
13241	561	1
13241	2043	1
13241	1323	1
13241	1053	1
14793	5244	1
13234	3805	1
13234	796	1
13234	1269	1
13234	2595	1
13229	7923	1
13229	2154	1
14797	11365	1
14800	9308	1
5383	2372	1
5383	5277	1
5383	561	1
5383	2043	1
5383	1323	1
5383	1053	1
13250	3967	1
13250	4312	1
13250	7896	1
7896	3967	1
7896	518	1
7896	3780	1
7896	662	1
7896	5308	1
7896	3497	1
7898	547	1
7901	195	1
7901	8097	1
7901	6004	1
7901	530	1
14869	1485	1
14869	1621	1
14869	1	1
14869	1502	1
13180	236	1
13180	7760	1
13180	7762	1
13215	7898	1
13215	561	1
13215	6	1
7809	13215	1
7809	561	1
14884	13196	1
14884	829	1
14884	5536	1
14884	7725	1
14884	9540	1
14884	14122	1
14884	5754	1
14884	12951	1
14884	12950	1
14884	2718	1
14884	2780	1
14884	7286	1
14884	6952	1
14884	3600	1
14884	2172	1
14884	363	1
14884	1970	1
14884	1410	1
14884	8	1
14884	2572	1
14884	1438	1
12951	2718	1
12951	7725	1
12951	829	1
12950	1970	1
12950	2718	1
12950	2172	1
14891	14	1
14891	1794	1
14891	3361	1
14891	704	1
14891	2421	1
14891	3421	1
14891	1572	1
14891	20	1
14891	72	1
14891	2071	1
14891	1046	1
14891	4977	1
14848	1937	1
14848	7045	1
14848	7505	1
14849	3341	1
14849	6	1
14849	4619	1
14849	12414	1
14849	3809	1
14849	3573	1
14849	7228	1
14849	7234	1
12902	5273	1
12902	7030	1
12902	12	1
6121	5057	1
12900	3518	1
12900	79	1
12900	2746	1
12900	13434	1
12900	7927	1
12900	4119	1
12899	79	1
12899	2746	1
12899	734	1
12899	6121	1
12887	159	1
12887	34	1
12887	211	1
14860	8206	1
16026	9382	1
16027	9382	1
16028	3748	1
16028	491	1
16028	1583	1
16028	57	1
16028	4057	1
16028	1801	1
16028	961	1
16028	924	1
16028	215	1
16028	131	1
16028	1132	1
16028	2711	1
16028	2631	1
16029	10539	1
16029	9421	1
16033	2468	1
16033	10514	1
16034	675	1
16034	2901	1
16034	6754	1
16034	230	1
16034	425	1
16035	35	1
16035	546	1
16035	11671	1
16035	38	1
16035	1193	1
16035	48	1
16037	444	1
16037	511	1
16037	1025	1
16037	11731	1
16037	2552	1
16037	3649	1
13037	1001	1
13037	349	1
13037	41	1
13037	2838	1
13037	81	1
13037	1332	1
13037	196	1
13037	358	1
13037	635	1
13037	515	1
13037	263	1
13037	1772	1
13037	618	1
13037	180	1
13037	3499	1
13037	319	1
13037	557	1
13037	913	1
13037	1012	1
13030	11804	1
16039	8948	1
16039	2813	1
16039	558	1
16039	863	1
16039	2260	1
16046	1065	1
16046	7338	1
13002	9074	1
13002	5723	1
9074	5723	1
9074	6	1
16003	4175	1
12991	4345	1
12991	11735	1
12990	3047	1
12990	4289	1
12989	30	1
12989	5391	1
12989	2655	1
12989	164	1
4289	3612	1
4289	9374	1
4289	5391	1
4289	3047	1
4289	2655	1
3612	3047	1
9374	3612	1
9374	5391	1
9374	3047	1
9374	2655	1
9374	4289	1
5391	24	1
5391	12991	1
5391	12990	1
5391	2166	1
5391	4289	1
5391	5	1
5391	107	1
5391	3612	1
5391	2655	1
5391	3992	1
5391	30	1
5391	3047	1
3047	1791	1
3047	107	1
3047	5	1
16015	3038	1
16015	12011	1
16015	239	1
16020	6614	1
13545	3267	1
13545	10849	1
13544	2013	1
13544	1244	1
13544	4304	1
13544	4092	1
13542	5211	1
13542	1179	1
