9415	831	1
7976	1324	1
7976	869	1
7976	136	1
9418	1808	1
9418	621	1
9418	45	1
9418	139	1
9418	67	1
9418	92	1
1118	125	1
1118	52	1
1118	1266	1
1118	3600	1
16808	313	1
16808	501	1
16808	683	1
16808	269	1
16808	122	1
16808	114	1
16808	89	1
5298	66	1
5298	163	1
5298	2157	1
5298	11225	1
5298	11229	1
5298	11239	1
4606	1061	1
4606	29	1
1260	57	1
1260	86	1
1260	697	1
1260	5549	1
14358	667	1
14358	11470	1
14358	964	1
14358	98	1
14358	52	1
14358	2336	1
14358	1891	1
11312	533	1
11312	406	1
11312	9	1
11312	624	1
11312	1277	1
11312	137	1
11312	67	1
11312	31	1
1693	834	1
1693	89	1
1693	1	1
1693	23	1
1693	3813	1
1693	436	1
1693	345	1
16930	296	1
16930	11536	1
16930	1141	1
16930	1197	1
16930	1141	1
16930	155	1
16930	59	1
1264	4	1
1264	11505	1
1264	1324	1
1264	39	1
1264	68	1
1264	123	1
17587	1059	1
17587	1078	1
17587	14	1
17587	71	1
9200	1341	1
9200	41	1
9200	1023	1
9200	1544	1
9200	282	1
9200	123	1
13206	1302	1
13206	146	1
13206	33	1
13206	1153	1
13206	145	1
13206	4	1
13206	58	1
13206	8	1
13869	190	1
13869	60	1
13869	19	1
13869	63	1
13869	143	1
18176	667	1
18176	152	1
18176	5575	1
18176	850	1
18176	19	1
18176	2	1
1823	153	1
1823	1409	1
1823	5573	1
1823	699	1
1823	627	1
3525	356	1
3525	11352	1
3525	5521	1
3525	27	1
3525	699	1
3525	458	1
3525	14	1
3525	346	1
11976	323	1
11976	153	1
11976	1409	1
11976	585	1
11976	3044	1
11976	93	1
11976	3586	1
2571	59	1
2571	11431	1
2571	3903	1
10738	733	1
10738	6	1
10738	444	1
10738	1291	1
10738	333	1
10738	237	1
10738	444	1
10738	71	1
17974	1866	1
17974	51	1
17974	11402	1
17974	11411	1
13769	38	1
13769	383	1
13769	16	1
13769	70	1
13769	1924	1
13769	496	1
13769	10883	1
5300	10902	1
5300	1568	1
5300	27	1
5300	82	1
3317	313	1
3317	3037	1
3317	71	1
3317	303	1
3317	40	1
3317	162	1
13264	46	1
13264	8	1
13264	10877	1
11977	1879	1
11977	2419	1
11977	10797	1
11977	10763	1
11977	71	1
11977	2555	1
11977	9	1
4631	1502	1
4631	810	1
4631	1341	1
4631	71	1
1837	3037	1
1837	71	1
1837	36	1
1837	33	1
1837	1	1
15307	10764	1
15307	1494	1
15307	337	1
15307	2050	1
10991	10775	1
10991	1596	1
10991	322	1
10991	177	1
10991	99	1
10991	94	1
6460	48	1
6460	286	1
6460	48	1
6460	2055	1
6460	3078	1
6460	4	1
6460	42	1
6460	47	1
6460	1030	1
6460	123	1
6460	121	1
6460	29	1
6460	39	1
6460	310	1
6460	8	1
8375	362	1
8375	47	1
8375	22	1
8375	86	1
8375	434	1
1868	56	1
1868	138	1
1868	38	1
1868	808	1
1868	3699	1
1868	22	1
10288	93	1
10288	290	1
10288	725	1
10288	20	1
10288	11	1
10288	2375	1
9076	809	1
9076	292	1
18333	478	1
18333	1359	1
18333	41	1
18333	5536	1
18333	1	1
18333	245	1
15715	1253	1
15715	2460	1
15715	14	1
15715	4	1
15715	122	1
15715	232	1
8814	3	1
8814	81	1
8814	10	1
8814	928	1
8814	112	1
8814	632	1
17850	649	1
17850	904	1
17850	2482	1
17850	1141	1
17850	2112	1
17850	242	1
10699	580	1
10699	29	1
10699	243	1
10699	3624	1
10699	282	1
9182	205	1
9182	317	1
9182	251	1
9182	2027	1
9182	2024	1
13208	2	1
13208	63	1
13208	14	1
13208	1220	1
13208	28	1
13208	30	1
13208	29	1
13208	10848	1
13208	2	1
13208	10808	1
14325	110	1
14325	5	1
14325	178	1
14325	898	1
14325	779	1
12567	734	1
12567	13	1
12567	265	1
12567	286	1
12567	2045	1
12567	7	1
12567	143	1
17975	3	1
17975	176	1
17975	9	1
17975	1753	1
17975	642	1
17975	387	1
10242	478	1
10242	36	1
10242	64	1
10242	58	1
10242	582	1
10242	238	1
10242	26	1
10242	1	1
10242	896	1
10242	322	1
10242	195	1
10242	478	1
10242	23	1
10242	152	1
10242	1508	1
7302	201	1
7302	975	1
7302	127	1
7302	141	1
7302	2	1
14334	3	1
14334	9	1
14334	46	1
14334	111	1
14334	1332	1
15061	56	1
15061	9	1
15061	916	1
15061	5531	1
15061	83	1
15061	715	1
15061	165	1
15061	63	1
13151	49	1
13151	269	1
13151	7	1
13151	1881	1
13151	1738	1
18881	18	1
18881	9	1
18881	1503	1
18881	1118	1
18881	10810	1
18881	10817	1
18881	7	1
11985	520	1
11985	176	1
11985	86	1
11985	1133	1
12568	6	1
12568	410	1
12568	281	1
12568	392	1
12568	346	1
3471	768	1
3471	395	1
3471	3626	1
3471	137	1
3471	211	1
3471	29	1
3471	281	1
3471	392	1
6105	893	1
6105	29	1
6105	1660	1
6105	172	1
6105	902	1
17137	410	1
17137	123	1
17137	256	1
17137	629	1
17137	468	1
17137	66	1
17137	1746	1
17137	892	1
17137	8	1
9183	901	1
9183	1252	1
9183	5660	1
9183	448	1
9183	1252	1
17138	652	1
17138	1424	1
17138	3	1
17138	807	1
17138	176	1
17138	93	1
9722	479	1
9722	120	1
9722	48	1
9722	182	1
9722	419	1
9722	1290	1
6993	24	1
6993	182	1
6993	14	1
6993	1298	1
6993	2421	1
6993	32	1
12738	56	1
12738	500	1
12738	1402	1
12738	922	1
12738	1644	1
12738	1	1
16639	161	1
16639	321	1
16639	5	1
16639	1121	1
16639	145	1
16639	425	1
16640	106	1
16640	13	1
16640	130	1
16640	1121	1
16361	1414	1
16361	283	1
16361	379	1
16361	11056	1
16361	346	1
3526	275	1
3526	6	1
3526	1635	1
3526	133	1
3526	1	1
8994	11063	1
8994	345	1
8994	784	1
8994	483	1
8994	129	1
8994	5658	1
2519	110	1
2519	3	1
2519	7	1
2519	216	1
2519	608	1
2519	140	1
4450	992	1
4450	11123	1
4450	1684	1
4450	608	1
4450	140	1
4450	3592	1
17851	155	1
17851	11132	1
17851	3765	1
17851	10984	1
17851	786	1
17851	1563	1
17851	764	1
17851	768	1
17851	10992	1
17851	2756	1
17851	355	1
17851	1393	1
17851	10959	1
17851	938	1
17851	3778	1
17851	10970	1
3477	11027	1
3477	1635	1
3477	36	1
3477	133	1
3477	1286	1
3477	1635	1
3477	28	1
2212	19	1
2212	18	1
2212	9	1
2212	101	1
2212	111	1
2212	308	1
6966	1298	1
6966	234	1
6966	27	1
6966	52	1
6966	182	1
6966	1038	1
9448	24	1
9448	75	1
9448	1964	1
9448	308	1
9448	715	1
9448	718	1
9448	368	1
9448	66	1
9448	587	1
9448	32	1
10832	3725	1
10832	65	1
10832	784	1
15608	76	1
15608	5	1
15608	271	1
15608	503	1
15608	29	1
17139	190	1
17139	11042	1
17139	11007	1
17139	5	1
17139	28	1
17139	12	1
7565	402	1
7565	539	1
7565	5669	1
13167	691	1
13167	38	1
13167	3	1
13167	30	1
9963	25	1
9963	175	1
9963	928	1
9963	3	1
9963	5	1
9963	83	1
10529	217	1
10529	47	1
10529	522	1
10529	68	1
10529	1028	1
10529	98	1
10529	480	1
15483	3620	1
15483	3	1
15483	584	1
15483	490	1
15483	9	1
10475	2526	1
10475	159	1
10475	677	1
10475	10	1
10475	582	1
10475	2140	1
10475	79	1
10475	1224	1
10475	159	1
9075	2134	1
9075	3740	1
9075	1920	1
9075	1894	1
9075	507	1
9075	186	1
9075	289	1
9075	539	1
9075	3616	1
9075	136	1
9075	84	1
9075	12057	1
17588	78	1
17588	1217	1
17588	323	1
17588	854	1
17588	134	1
17588	1920	1
17588	1894	1
17588	495	1
4414	76	1
4414	284	1
4414	833	1
4414	25	1
4414	590	1
4414	1	1
3285	1859	1
3285	312	1
3285	368	1
3285	849	1
3285	1018	1
5977	110	1
5977	117	1
5977	121	1
5977	1685	1
5977	1	1
12570	259	1
12570	1256	1
12570	977	1
12570	251	1
12570	174	1
12570	646	1
12570	306	1
12570	679	1
4551	2	1
4551	2176	1
4551	924	1
4551	714	1
18393	120	1
18393	52	1
18393	677	1
18393	422	1
18393	2169	1
16102	12024	1
16102	107	1
16102	396	1
16102	5606	1
16102	41	1
9050	2	1
9050	157	1
9050	516	1
9925	408	1
9925	838	1
9925	218	1
9925	40	1
9925	49	1
9925	53	1
9925	5605	1
7696	804	1
7696	823	1
7696	1249	1
7696	16	1
7696	524	1
7696	1144	1
7696	5600	1
7885	1029	1
7885	85	1
7885	938	1
7885	1416	1
7885	31	1
15308	11	1
15308	527	1
15308	1	1
15308	106	1
15308	25	1
15308	632	1
15308	171	1
3515	420	1
3515	41	1
3515	400	1
3515	1058	1
3515	433	1
3515	651	1
3515	42	1
3286	2	1
3286	671	1
3286	1278	1
3286	1482	1
1918	3612	1
1918	3607	1
1918	3540	1
15791	821	1
15791	3539	1
15791	26	1
15791	181	1
15791	83	1
5314	513	1
5314	22	1
5314	400	1
5314	11955	1
5314	118	1
5314	19	1
5314	87	1
11933	11958	1
11933	524	1
11933	267	1
11933	2866	1
11933	11966	1
10466	4092	1
10466	7	1
10466	216	1
10466	5626	1
10466	11934	1
8424	95	1
8424	22	1
8424	506	1
8424	123	1
8424	4098	1
4878	185	1
4878	276	1
4878	1464	1
4878	113	1
1530	42	1
1530	219	1
1530	458	1
1530	14	1
1530	87	1
1530	1465	1
11980	242	1
11980	282	1
11980	33	1
11980	81	1
11980	881	1
16020	667	1
16020	5621	1
16020	342	1
16020	2688	1
16020	51	1
2366	2	1
2366	201	1
2366	94	1
2366	128	1
2366	498	1
2366	8	1
19367	568	1
19367	124	1
19367	860	1
19367	269	1
10783	1063	1
10783	820	1
10783	1804	1
10783	229	1
10783	820	1
10783	1804	1
10783	519	1
10783	103	1
10783	59	1
10783	3535	1
4185	699	1
4185	12000	1
4185	400	1
4185	329	1
5865	911	1
5865	194	1
5865	225	1
5865	215	1
5865	115	1
5865	178	1
3390	27	1
3390	20	1
3390	268	1
3390	595	1
3390	47	1
1350	585	1
1350	1298	1
1350	93	1
1350	51	1
3983	695	1
3983	93	1
3983	5	1
3983	23	1
3983	152	1
3983	87	1
5042	1339	1
5042	346	1
5042	2851	1
5042	37	1
14957	4052	1
14957	106	1
14957	4	1
14957	668	1
14957	426	1
14957	503	1
14669	37	1
14669	9	1
14669	7	1
14669	546	1
14669	4	1
14669	804	1
14669	1293	1
14669	796	1
14669	16	1
12571	267	1
12571	21	1
12571	2702	1
12571	167	1
12571	112	1
12571	498	1
12571	34	1
12571	8	1
12571	79	1
12571	2	1
12571	32	1
8957	253	1
8957	493	1
8957	566	1
8957	12011	1
3071	124	1
3071	15	1
3071	110	1
3071	122	1
3071	81	1
3071	11	1
15429	738	1
15429	197	1
15429	5373	1
15429	4061	1
15429	252	1
15429	888	1
15429	1070	1
17976	1787	1
17976	12	1
17976	21	1
17976	2048	1
17976	1435	1
18104	11988	1
18104	283	1
18104	1789	1
18104	3526	1
10462	56	1
10462	1714	1
10462	1313	1
10462	2681	1
10462	337	1
10462	5364	1
13768	222	1
13768	198	1
13768	99	1
13768	1639	1
13768	1218	1
13768	6	1
10243	594	1
10243	5362	1
10243	889	1
10243	2397	1
3803	76	1
3803	609	1
3803	80	1
3803	30	1
16732	281	1
16732	392	1
16732	912	1
16732	160	1
16732	185	1
16732	5	1
16732	19	1
16732	4	1
707	106	1
707	1072	1
707	818	1
707	21	1
707	235	1
707	335	1
707	26	1
707	25	1
15901	188	1
15901	11	1
15901	574	1
15901	941	1
7598	534	1
7598	54	1
7598	5356	1
16931	376	1
16931	29	1
16931	667	1
16931	1324	1
16931	42	1
9778	3517	1
9778	5390	1
9778	117	1
9778	1852	1
9778	623	1
9778	22	1
9778	720	1
9778	214	1
18105	3515	1
18105	33	1
18105	17	1
18105	1914	1
18105	1706	1
18105	4104	1
18105	464	1
18105	49	1
5033	328	1
5033	64	1
5033	1818	1
5033	1820	1
16291	12154	1
16291	410	1
16291	3	1
16291	284	1
16291	155	1
16291	9	1
16291	1088	1
16291	5327	1
16291	824	1
16291	92	1
12314	3573	1
12314	15	1
12314	214	1
12314	500	1
12314	1326	1
4327	267	1
4327	411	1
17589	1026	1
17589	111	1
17589	415	1
17589	111	1
17589	26	1
17589	606	1
17589	7	1
17589	1881	1
7695	356	1
7695	53	1
7695	254	1
7695	254	1
7695	188	1
16641	157	1
16641	560	1
16641	14	1
16641	5324	1
16641	1329	1
16641	448	1
16641	11	1
16641	4125	1
16641	11658	1
16641	32	1
15430	11664	1
15430	175	1
15430	2354	1
15430	74	1
15430	158	1
15430	11666	1
15430	189	1
15430	1452	1
15430	104	1
15430	380	1
15430	3565	1
15430	387	1
5867	548	1
5867	971	1
5867	415	1
5867	830	1
17852	11673	1
17852	1129	1
17852	326	1
17852	153	1
17852	828	1
17852	352	1
3052	1386	1
3052	114	1
3052	208	1
3052	548	1
3052	111	1
3052	658	1
3052	36	1
3052	418	1
17105	27	1
17105	419	1
17105	77	1
17105	1309	1
17105	134	1
17105	223	1
17105	12	1
3294	1131	1
3294	464	1
3294	92	1
3294	745	1
14078	592	1
14078	110	1
14078	115	1
14078	226	1
14078	197	1
7597	175	1
7597	492	1
7597	4	1
7597	22	1
7597	1441	1
7597	29	1
3055	309	1
3055	111	1
3055	1386	1
3055	135	1
3055	157	1
3055	2030	1
710	11676	1
710	1558	1
710	337	1
710	1299	1
710	1680	1
4908	365	1
4908	3564	1
18415	281	1
18415	392	1
18415	346	1
18415	3	1
18415	634	1
18415	17	1
1900	41	1
1900	642	1
1900	674	1
1900	66	1
15113	1095	1
15113	11644	1
15113	103	1
15113	59	1
14958	2662	1
14958	9	1
14958	820	1
14958	24	1
14958	28	1
14958	2425	1
743	57	1
743	386	1
743	3	1
14550	11655	1
14550	353	1
14550	3563	1
14550	5	1
14550	37	1
14550	5	1
14550	77	1
5578	2	1
5578	18	1
5578	125	1
5578	77	1
5578	199	1
17853	106	1
17853	11710	1
17853	311	1
17853	1781	1
17853	3560	1
17853	1	1
15792	76	1
15792	833	1
15792	16	1
15792	490	1
15792	6	1
15792	39	1
15792	68	1
15792	89	1
11237	2793	1
11237	1321	1
11237	38	1
11237	990	1
17140	112	1
17140	62	1
17140	70	1
17140	290	1
17140	11686	1
17140	890	1
17140	122	1
17140	1	1
9186	717	1
9186	165	1
9186	32	1
9186	1020	1
9186	1268	1
9186	1031	1
9186	31	1
15556	25	1
15556	127	1
15556	1481	1
15556	579	1
15556	164	1
9185	11698	1
9185	5345	1
9185	146	1
9185	3931	1
9185	31	1
18882	2	1
18882	1658	1
18882	98	1
18882	1181	1
18882	2008	1
18882	2417	1
4542	2795	1
4542	294	1
4542	643	1
4542	2796	1
4542	2053	1
4542	1	1
4542	10	1
4542	54	1
14043	1903	1
14043	10	1
14043	1438	1
14043	1229	1
14043	5342	1
4382	428	1
4382	166	1
4382	218	1
4382	193	1
4382	17	1
4382	130	1
4382	101	1
4382	72	1
15698	2797	1
15698	11549	1
15698	81	1
15698	115	1
15698	226	1
1825	2	1
1825	536	1
1825	164	1
1825	140	1
1825	73	1
1825	9	1
3635	516	1
3635	1035	1
3635	275	1
3635	53	1
15200	594	1
15200	58	1
15200	191	1
15200	5333	1
15200	2	1
15200	207	1
16294	39	1
16294	4009	1
16294	634	1
16294	399	1
16294	97	1
16294	848	1
9060	911	1
9060	1034	1
9060	501	1
9060	683	1
9060	269	1
18106	1314	1
18106	13	1
18106	617	1
18106	11633	1
18106	2402	1
18106	4018	1
331	2801	1
331	195	1
331	1193	1
331	785	1
331	270	1
331	14	1
331	108	1
5761	253	1
5761	15	1
5761	11601	1
16642	5467	1
16642	132	1
16642	8	1
16642	921	1
16642	1066	1
16691	59	1
16691	317	1
16691	132	1
16691	8	1
16691	372	1
16691	619	1
14615	659	1
14615	1169	1
14615	380	1
14615	61	1
14615	1453	1
5491	150	1
5491	2803	1
5491	179	1
5491	726	1
5491	244	1
5491	58	1
5491	191	1
5491	306	1
5491	52	1
17590	126	1
17590	179	1
17590	352	1
4912	11606	1
4912	177	1
4912	225	1
4912	215	1
4912	115	1
4912	158	1
4912	636	1
4912	187	1
16521	3	1
16521	83	1
16521	1166	1
16521	1185	1
16521	150	1
16521	482	1
16692	219	1
16692	2450	1
16692	221	1
16692	79	1
16692	2	1
13210	1025	1
13210	150	1
13210	205	1
13210	263	1
13210	750	1
13210	3	1
13210	278	1
15311	115	1
15311	178	1
15311	176	1
18761	2805	1
18761	3553	1
18761	5466	1
18761	190	1
18761	1055	1
6321	126	1
6321	422	1
6321	282	1
6321	2646	1
6321	126	1
6321	294	1
6321	80	1
6321	315	1
6321	655	1
15312	127	1
15312	9	1
15312	686	1
15312	115	1
15312	434	1
4544	2	1
4544	405	1
4544	8	1
4544	524	1
4544	2645	1
4544	1170	1
4544	372	1
4544	619	1
6826	5	1
6826	20	1
6826	46	1
6826	744	1
4174	652	1
4174	1296	1
4174	2807	1
4174	3982	1
4174	11844	1
12572	592	1
12572	39	1
12572	1092	1
12572	1164	1
12572	64	1
12572	1	1
4831	18	1
4831	5458	1
4831	83	1
4831	826	1
4831	11914	1
4831	85	1
4562	11885	1
4562	289	1
4562	783	1
4562	4005	1
4217	27	1
4217	55	1
4217	1366	1
4217	111	1
4217	2113	1
11151	794	1
11151	122	1
11151	158	1
11151	60	1
11151	19	1
11151	157	1
11151	687	1
6456	834	1
6456	559	1
6456	25	1
6456	1164	1
6456	3679	1
7793	376	1
7793	234	1
7793	5496	1
12748	11758	1
12748	16	1
12748	72	1
12748	59	1
8821	470	1
8821	47	1
8821	43	1
8821	11763	1
8821	12	1
8821	389	1
8821	238	1
8821	29	1
8821	2615	1
8821	779	1
17854	299	1
17854	830	1
17854	51	1
17854	1836	1
17854	590	1
17854	523	1
11448	1095	1
11448	975	1
11448	2612	1
14047	25	1
14047	265	1
14047	2070	1
14047	2610	1
14047	551	1
12345	305	1
12345	76	1
12345	141	1
12345	1014	1
12345	359	1
12345	84	1
12345	13	1
8179	334	1
8179	2335	1
8179	1287	1
8179	1078	1
8179	2374	1
8179	93	1
8179	2821	1
11184	324	1
11184	279	1
11184	203	1
11184	43	1
11184	90	1
11184	91	1
14318	5494	1
14318	5493	1
14318	455	1
14318	2599	1
14318	114	1
14318	653	1
14590	32	1
14590	1972	1
14590	1743	1
14590	11746	1
18791	245	1
18791	1483	1
18791	1305	1
18791	1016	1
18791	670	1
18791	2767	1
18791	3	1
18791	1015	1
14617	354	1
14617	2768	1
14617	184	1
14617	8	1
10067	1349	1
10067	689	1
10067	4019	1
10067	185	1
10067	543	1
10067	3	1
10067	1210	1
10067	24	1
10067	12	1
16297	240	1
16297	4010	1
16297	443	1
16297	817	1
18107	2361	1
18107	423	1
18107	1474	1
18107	1117	1
18107	913	1
18107	91	1
10467	157	1
10467	55	1
10467	567	1
10467	1363	1
10467	3657	1
12573	203	1
12573	201	1
12573	55	1
12573	132	1
12573	15	1
12573	2	1
12573	2723	1
12573	129	1
4342	420	1
4342	2526	1
4342	159	1
4342	584	1
4342	222	1
10468	1296	1
10468	2719	1
10468	129	1
10468	524	1
10468	567	1
5453	10	1
5453	51	1
5453	3	1
5453	4	1
5453	50	1
5453	198	1
5453	15	1
15201	1997	1
15201	106	1
15201	327	1
15201	114	1
15201	12	1
13612	49	1
13612	2	1
13612	164	1
13612	201	1
13612	1504	1
6454	78	1
6454	63	1
6454	1027	1
6454	225	1
6454	215	1
6454	115	1
17141	1650	1
17141	1558	1
17141	11779	1
17141	5478	1
17141	25	1
17141	14	1
17141	255	1
17141	9	1
6453	236	1
6453	2779	1
5763	69	1
5763	1122	1
5763	209	1
5763	153	1
5763	37	1
5763	5	1
5763	27	1
5763	1	1
15716	18	1
15716	3655	1
15716	173	1
15716	9720	1
15716	2734	1
9121	204	1
9121	285	1
9121	49	1
9121	71	1
9121	1	1
6277	399	1
6277	72	1
6277	684	1
7800	5	1
7800	886	1
7800	604	1
7800	284	1
17591	213	1
17591	37	1
17591	320	1
17591	687	1
17591	5	1
17591	27	1
17591	1	1
10464	1740	1
10464	945	1
10464	19	1
10464	41	1
10464	1224	1
10464	281	1
10464	159	1
3729	13	1
3729	2415	1
3729	1315	1
5199	170	1
5199	243	1
5199	1067	1
5199	40	1
10292	432	1
10292	32	1
10292	1830	1
10292	2731	1
10292	35	1
10292	798	1
10292	524	1
10292	1212	1
10292	7	1
8824	110	1
8824	3	1
8824	1069	1
8824	1066	1
8824	17	1
8824	1753	1
8824	638	1
8824	156	1
16298	5426	1
16298	749	1
16298	595	1
16298	102	1
9877	42	1
9877	883	1
9877	160	1
9877	4139	1
9877	291	1
9877	394	1
11449	9736	1
11449	157	1
11449	22	1
11449	42	1
11449	157	1
11449	487	1
11449	237	1
12544	893	1
12544	1216	1
12544	2	1
12544	2079	1
12544	28	1
12544	30	1
3658	24	1
3658	2010	1
3658	751	1
3658	5496	1
3658	197	1
3658	66	1
10461	1112	1
10461	270	1
10461	1484	1
10461	148	1
652	309	1
652	249	1
652	44	1
652	905	1
652	140	1
652	860	1
652	3651	1
5765	2388	1
5765	94	1
5765	3651	1
5765	905	1
5765	208	1
5765	21	1
8434	76	1
8434	105	1
8434	5420	1
8434	8	1
6313	168	1
6313	882	1
6313	10	1
6313	19	1
6313	41	1
6313	3653	1
2513	599	1
2513	1184	1
2513	1163	1
9195	1803	1
9195	7	1
9195	1170	1
17142	277	1
17142	732	1
17142	2358	1
17142	18	1
17142	7	1
17142	288	1
17143	272	1
17143	4	1
17143	241	1
17143	4054	1
17143	222	1
17143	1319	1
17143	459	1
17143	242	1
